date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:25:44	580/580	---M--	200	added ('OK')	text/plain	etag:%22ffefea4a5eabd81:0%22	http://www.autbank.com.br/robots.txt		(from )
08:25:45	19139/19139	---M--	200	added ('OK')	text/html	etag:%221bd69c445eabd81:0%22	http://www.autbank.com.br/	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/index.html	(from )
08:25:45	5842/5842	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2011:25:44%20GMT	http://gmpg.org/xfn/11	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/11.html	(from http://www.autbank.com.br/)
08:25:45	42/42	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2010:47:21%20GMT	http://www.autbank.com.br/xmlrpc.php	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/xmlrpc.html	(from http://www.autbank.com.br/)
08:25:46	856/856	---M--	200	added ('OK')	text/html	etag:%222d6c7805cabd81:0%22	http://www.autbank.com.br/feed/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/feed/index.html	(from http://www.autbank.com.br/)
08:25:46	722/722	---M--	200	added ('OK')	text/html	etag:%224a6535785cabd81:0%22	http://www.autbank.com.br/comments/feed/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/comments/feed/index.html	(from http://www.autbank.com.br/)
08:25:46	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Apr%202023%2011:25:45%20GMT	http://fonts.googleapis.com/	C:/Users/user/Documents/clone-autbank/fonts.googleapis.com/index.html	(from http://www.autbank.com.br/)
08:25:46	389/389	---M--	200	added ('OK')	text/css	etag:%22718fd38679b8d21:0%22	http://www.autbank.com.br/wp-content/plugins/breadcrumb/assets/front/css/style1c9b.css?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/plugins/breadcrumb/assets/front/css/style1c9b1c9b.css	(from http://www.autbank.com.br/)
08:25:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Apr%202023%2011:25:46%20GMT	http://s.w.org/	C:/Users/user/Documents/clone-autbank/s.w.org/index.html	(from http://www.autbank.com.br/)
08:25:47	147445/147445	---M--	200	added ('OK')	text/css	etag:%222ba8f18779b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df46df.css	(from http://www.autbank.com.br/)
08:25:49	29085/29085	---M--	200	added ('OK')	text/css	etag:%22b453ca8b79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min46984698.css	(from http://www.autbank.com.br/)
08:25:50	68643/68643	---M--	200	added ('OK')	text/css	etag:%2275c329579b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/style1c9b1c9b.css	(from http://www.autbank.com.br/)
08:25:52	7272/7272	---M--	200	added ('OK')	text/css	etag:%22d7e7fa8a79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/flexslider1c9b.css?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/flexslider1c9b1c9b.css	(from http://www.autbank.com.br/)
08:25:52	1647/1647	---MC-	200	added ('OK')	text/css	date:Mon,%2010%20Apr%202023%2011:25:52%20GMT	http://fonts.googleapis.com/css?family=Open+Sans%3A400italic%2C700italic%2C700%2C600%2C400%7CMontserrat%3A400%2C700&subset=latin%2Clatin-ext	C:/Users/user/Documents/clone-autbank/fonts.googleapis.com/css1156.css	(from http://www.autbank.com.br/)
08:25:53	5153/5153	---M--	200	added ('OK')	text/html	etag:%22b85d6fe979b8d21:0%22	http://www.autbank.com.br/wp-json/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/index.html	(from http://www.autbank.com.br/)
08:25:53	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2010%20Apr%202023%2010:47:28%20GMT	http://www.autbank.com.br/xmlrpc0db0.php?rsd	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/xmlrpc0db0.d0db0.delayed	(from http://www.autbank.com.br/)
08:25:54	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%221aa572e879b8d21:0%22	http://www.autbank.com.br/wp-includes/js/jquery/jquery-migrate.min330a.js?ver=1.4.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-includes/js/jquery/jquery-migrate.min330a330a.js	(from http://www.autbank.com.br/)
08:25:54	1045/1045	---M--	200	added ('OK')	text/xml	etag:%22d96112e979b8d21:0%22	http://www.autbank.com.br/wp-includes/wlwmanifest.xml	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-includes/wlwmanifest.xml	(from http://www.autbank.com.br/)
08:25:54	19139/19139	---M-Z	200	added ('OK')	text/html	etag:%22805462445eabd81:0%22	http://www.autbank.com.br/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/index-2.html	(from http://www.autbank.com.br/)
08:25:54	73/73	---M--	200	added ('OK')	application/json	etag:%22869e2eb79b8d21:0%22	http://www.autbank.com.br/wp-json/oembed/1.0/embed4911.json?url=%2Fwordpress%2F	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embed49114911.json	(from http://www.autbank.com.br/)
08:25:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Apr%202023%2010:47:29%20GMT	http://www.autbank.com.br/wp-json/oembed/1.0/embed9c52?url=%2Fwordpress%2F&format=xml	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embed9c52.119c52.delayed	(from http://www.autbank.com.br/)
08:25:55	1930/1930	---M--	200	added ('OK')	image/png	etag:%224c54adecfc4ed61:0%22	http://www.autbank.com.br/wp-content/uploads/2016/09/logo-fundo-transparente-03.png	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/09/logo-fundo-transparente-03.png	(from http://www.autbank.com.br/)
08:25:55	13736/13736	---M--	200	added ('OK')	text/html	etag:%22a847991d5eabd81:0%22	http://www.autbank.com.br/quem-somos/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/quem-somos/index.html	(from http://www.autbank.com.br/)
08:25:56	16552/16552	---M--	200	added ('OK')	text/html	etag:%22bd6bd25b5dabd81:0%22	http://www.autbank.com.br/solucoes/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/solucoes/index.html	(from http://www.autbank.com.br/)
08:25:56	500/500	---M--	401	error ('Unauthorized')	text/html	date:Mon,%2010%20Apr%202023%2011:25:58%20GMT	http://download.autbank.com.br/comunicados/area-clientes.html	C:/Users/user/Documents/clone-autbank/download.autbank.com.br/comunicados/area-clientes.15.delayed	(from http://www.autbank.com.br/)
08:25:57	13735/13735	---M--	200	added ('OK')	text/html	etag:%227cc96f315eabd81:0%22	http://www.autbank.com.br/spi/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/spi/index.html	(from http://www.autbank.com.br/)
08:26:00	97184/97184	---M--	200	added ('OK')	application/javascript	etag:%22c0b4c3e879b8d21:0%22	http://www.autbank.com.br/wp-includes/js/jquery/jqueryb8ff.js?ver=1.12.4	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-includes/js/jquery/jqueryb8ffb8ff.js	(from http://www.autbank.com.br/)
08:26:01	74972/74972	---MCZ	200	added ('OK')	text/html	etag:%22124dc-PH686aMw88uanxC0gMfqhqTXsjY%22	https://autbank.gupy.io/	C:/Users/user/Documents/clone-autbank/autbank.gupy.io/index.html	(from http://www.autbank.com.br/)
08:26:10	90300/90300	---M--	200	added ('OK')	image/gif	etag:%2273dac46cfc4ed61:0%22	http://www.autbank.com.br/wp-content/uploads/2017/04/spi-03.gif	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2017/04/spi-03.gif	(from http://www.autbank.com.br/)
08:26:12	70726/70726	---M--	200	added ('OK')	image/jpeg	etag:%228da64ad279b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/11/valores-01.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/11/valores-01.jpg	(from http://www.autbank.com.br/)
08:26:13	13433/13433	---M--	200	added ('OK')	text/html	etag:%2265eb17135eabd81:0%22	http://www.autbank.com.br/psti/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/psti/index.html	(from http://www.autbank.com.br/)
08:26:13	72042/72042	---M--	200	added ('OK')	image/jpeg	etag:%22843e62e579b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2017/04/mobile-main-slide.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2017/04/mobile-main-slide.jpg	(from http://www.autbank.com.br/)
08:26:14	13667/13667	---M--	200	added ('OK')	text/html	etag:%22c5edfe265eabd81:0%22	http://www.autbank.com.br/recebiveis-de-cartoes/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/recebiveis-de-cartoes/index.html	(from http://www.autbank.com.br/)
08:26:15	112695/112695	---M--	200	added ('OK')	image/jpeg	etag:%228cbf809879b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/10/institucional-03.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/10/institucional-03.jpg	(from http://www.autbank.com.br/)
08:26:16	7118/7118	---M--	200	added ('OK')	image/png	etag:%22515127a66abd81:0%22	http://www.autbank.com.br/wp-content/uploads/2016/12/icone-28-anos-04.png	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/12/icone-28-anos-04.png	(from http://www.autbank.com.br/)
08:26:17	6562/6562	---M--	200	added ('OK')	image/png	etag:%2298e6dea66abd81:0%22	http://www.autbank.com.br/wp-content/uploads/2016/12/icone-200-colaboradores-04.png	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/12/icone-200-colaboradores-04.png	(from http://www.autbank.com.br/)
08:26:17	5622/5622	---M--	200	added ('OK')	image/png	etag:%22a15f97a66abd81:0%22	http://www.autbank.com.br/wp-content/uploads/2016/12/icone-85-clientes-04.png	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/12/icone-85-clientes-04.png	(from http://www.autbank.com.br/)
08:26:17	1114/1114	---M--	200	added ('OK')	application/javascript	etag:%22f660488779b8d21:0%22	http://www.autbank.com.br/wp-content/plugins/responsive-image-maps/jquery.rwdImageMaps.min7ef2.js?ver=1.5	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/plugins/responsive-image-maps/jquery.rwdImageMaps.min7ef27ef2.js	(from http://www.autbank.com.br/)
08:26:18	751/751	---M--	200	added ('OK')	application/javascript	etag:%226875c99479b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/js/skip-link-focus-fix08e0.js?ver=20130115	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/js/skip-link-focus-fix08e008e0.js	(from http://www.autbank.com.br/)
08:26:19	7427/7427	---M--	200	added ('OK')	application/javascript	etag:%22f56c189279b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/js/scrollreveal.min1c9b.js?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/js/scrollreveal.min1c9b1c9b.js	(from http://www.autbank.com.br/)
08:26:19	611/611	---M--	200	added ('OK')	application/javascript	etag:%2228fac49179b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/js/scripts1c9b.js?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/js/scripts1c9b1c9b.js	(from http://www.autbank.com.br/)
08:26:23	22034/22034	---M--	200	added ('OK')	application/javascript	etag:%22b31f348b79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/jquery.flexslider-min1c9b.js?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/jquery.flexslider-min1c9b1c9b.js	(from http://www.autbank.com.br/)
08:26:24	429/429	---M--	200	added ('OK')	application/javascript	etag:%224be9bc8a79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/flex-custom1c9b.js?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/flexslider/flex-custom1c9b1c9b.js	(from http://www.autbank.com.br/)
08:26:25	1478/1478	---M--	200	added ('OK')	application/javascript	etag:%224d729c9179b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/js/navigation11a8.js?ver=20120206	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/js/navigation11a811a8.js	(from http://www.autbank.com.br/)
08:26:26	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2247dae9e879b8d21:0%22	http://www.autbank.com.br/wp-includes/js/wp-embed.min1c9b.js?ver=4.6.1	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-includes/js/wp-embed.min1c9b1c9b.js	(from http://www.autbank.com.br/)
08:26:27	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://www.autbank.com.br/)
08:26:27	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	http://gmpg.org/xfn/default.css	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/default.css	(from http://gmpg.org/xfn/11)
08:26:27	4170/4170	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2011:26:27%20GMT	http://gmpg.org/xfn/.	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/.html	(from http://gmpg.org/xfn/11)
08:26:28	16269/16269	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2011:26:27%20GMT	http://gmpg.org/xfn/intro	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/intro.html	(from http://gmpg.org/xfn/11)
08:26:28	7342/7342	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2011:26:27%20GMT	http://gmpg.org/xfn/faq	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/faq.html	(from http://gmpg.org/xfn/11)
08:26:28	3789/3789	---M-Z	200	added ('OK')	text/html	date:Mon,%2010%20Apr%202023%2011:26:28%20GMT	http://gmpg.org/xfn/thanks	C:/Users/user/Documents/clone-autbank/gmpg.org/xfn/thanks.html	(from http://gmpg.org/xfn/11)
08:26:30	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2010%20Apr%202023%2011:26:28%20GMT	http://fonts.googleapis.com/robots.txt		(from http://www.autbank.com.br/)
08:26:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Apr%202023%2011:26:30%20GMT	http://s.w.org/robots.txt		(from http://www.autbank.com.br/)
08:26:31	97553/97553	---M--	200	added ('OK')	image/jpeg	etag:%2266e39b9f79b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/11/main.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/11/main.jpg	(from http://www.autbank.com.br/)
08:26:31	9951/9951	---M--	200	added ('OK')	text/html	etag:%228f6f78979b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:32	9951/9951	---M--	200	added ('OK')	text/html	etag:%228e8b5d8a79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regulard41d.html?	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regulard41dd41d.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:32	9951/9951	---M--	200	added ('OK')	text/html	etag:%2239406b8879b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-2.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-2.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:33	9951/9951	---M--	200	added ('OK')	text/html	etag:%22baf1b98879b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-3.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-3.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:33	9951/9951	---M--	200	added ('OK')	text/html	etag:%22e0c02e8979b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-4.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-4.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:33	9951/9951	---M--	200	added ('OK')	text/html	etag:%22dad07f8979b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-5.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/fonts/glyphicons-halflings-regular-5.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/bootstrap/css/bootstrap46df.css?ver=3.3.5)
08:26:36	139362/139362	---M--	200	added ('OK')	image/jpeg	etag:%229696f9d179b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/11/RCP-01.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/11/RCP-01.jpg	(from http://www.autbank.com.br/)
08:26:36	71896/71896	---M--	200	added ('OK')	text/html	etag:%22a4e7a08c79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b62.html?v=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b625b62.html	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:26:48	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22eec438c79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b62.eot?v=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b625b62.eot	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:26:48	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229b8c149179b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfontd41d.eot?	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfontd41dd41d.eot	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:26:48	223070/223070	---M--	200	added ('OK')	image/jpeg	etag:%22d7397bd179b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/11/PSTI-01.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/11/PSTI-01.jpg	(from http://www.autbank.com.br/)
08:26:52	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%22e92548e79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b62.svg?v=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b625b62.svg	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:26:53	9951/9951	---M--	200	added ('OK')	text/html	etag:%22ed9b659179b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/images/dotted-line.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/images/dotted-line.html	(from http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1)
08:26:54	90412/90412	---M--	200	added ('OK')	font/x-woff	etag:%22e6e2689079b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b62.woff?v=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b625b62.woff	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:27:01	50976/50976	---M--	200	added ('OK')	application/octet-stream	etag:%22571fce879b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/font-organizer/Quote.ttf	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/font-organizer/Quote.ttf	(from http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1)
08:27:15	152796/152796	---M--	200	added ('OK')	application/octet-stream	etag:%227974d78f79b8d21:0%22	http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b62.ttf?v=4.6.3	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/fonts/fontawesome-webfont5b625b62.ttf	(from http://www.autbank.com.br/wp-content/themes/enliven/assets/font-awesome/css/font-awesome.min4698.css?ver=4.6.3)
08:27:16	787/787	---M--	200	added ('OK')	text/html	etag:%2217f96b485eabd81:0%22	http://www.autbank.com.br/index261b.html?p=190	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/index261b261b.html	(from http://www.autbank.com.br/quem-somos/index.html)
08:27:17	2451/2451	---M--	200	added ('OK')	application/json	etag:%2255f791ed79b8d21:0%22	http://www.autbank.com.br/wp-json/oembed/1.0/embed874f.json?url=%2Fwordpress%2Fquem-somos%2F	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embed874f874f.json	(from http://www.autbank.com.br/quem-somos/index.html)
08:27:17	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Apr%202023%2010:48:53%20GMT	http://www.autbank.com.br/wp-json/oembed/1.0/embed3014?url=%2Fwordpress%2Fquem-somos%2F&format=xml	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embed3014.433014.delayed	(from http://www.autbank.com.br/quem-somos/index.html)
08:27:20	15890/15890	---M--	200	added ('OK')	image/jpeg	etag:%22af7c319e79b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/11/cabecalho-quem-somos-03.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/11/cabecalho-quem-somos-03.jpg	(from http://www.autbank.com.br/quem-somos/index.html)
08:27:20	783/783	---M--	200	added ('OK')	text/html	etag:%22ecba8475eabd81:0%22	http://www.autbank.com.br/index48fd.html?p=184	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/index48fd48fd.html	(from http://www.autbank.com.br/solucoes/index.html)
08:27:21	2460/2460	---M--	200	added ('OK')	application/json	etag:%2284e46df079b8d21:0%22	http://www.autbank.com.br/wp-json/oembed/1.0/embedc76f.json?url=%2Fwordpress%2Fsolucoes%2F	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embedc76fc76f.json	(from http://www.autbank.com.br/solucoes/index.html)
08:27:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Apr%202023%2010:48:56%20GMT	http://www.autbank.com.br/wp-json/oembed/1.0/embedfa5c?url=%2Fwordpress%2Fsolucoes%2F&format=xml	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-json/oembed/1.0/embedfa5c.47fa5c.delayed	(from http://www.autbank.com.br/solucoes/index.html)
08:27:27	37408/37408	---M--	200	added ('OK')	image/jpeg	etag:%22beeb659679b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/2016/10/cabecalho-05.jpg	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/2016/10/cabecalho-05.jpg	(from http://www.autbank.com.br/solucoes/index.html)
08:27:28	15517/15517	---M--	200	added ('OK')	text/html	etag:%22d32177975dabd81:0%22	http://www.autbank.com.br/solucoes/contas-correntes-e-recebiveis/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/solucoes/contas-correntes-e-recebiveis/index.html	(from http://www.autbank.com.br/solucoes/index.html)
08:27:29	224592/224592	---M--	200	added ('OK')	application/octet-stream	etag:%22915e42e679b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Bold.ttf	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Bold.ttf	(from http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1)
08:27:30	14998/14998	---M--	200	added ('OK')	text/html	etag:%22acdde1cb5dabd81:0%22	http://www.autbank.com.br/solucoes/investimentos-e-captacoes/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/solucoes/investimentos-e-captacoes/index.html	(from http://www.autbank.com.br/solucoes/index.html)
08:27:30	217360/217360	---M--	200	added ('OK')	application/octet-stream	etag:%226040e9e679b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Regular.ttf	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Regular.ttf	(from http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1)
08:27:30	16877/16877	---M--	200	added ('OK')	text/html	etag:%227f5283b75dabd81:0%22	http://www.autbank.com.br/solucoes/emprestimos-e-financiamentos/index.html	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/solucoes/emprestimos-e-financiamentos/index.html	(from http://www.autbank.com.br/solucoes/index.html)
08:27:39	221328/221328	---M--	200	added ('OK')	application/octet-stream	etag:%22b6fd88e779b8d21:0%22	http://www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Semibold.ttf	C:/Users/user/Documents/clone-autbank/www.autbank.com.br/wp-content/uploads/font-organizer/OpenSans-Semibold.ttf	(from http://www.autbank.com.br/wp-content/themes/enliven/style1c9b.css?ver=4.6.1)
